omitted_field,reduced_hash,affected_rows,distinct_full_states,distinct_labels,example_trace_ids,example_systems,example_verdicts,example_effect_vectors
user_visible_exposure,5063526d102aa92d,8,2,3,5385c55334594436|78ca69f07e70a257|a563889068da001a|3001eadad716db89|59d2019291affd2e|a2554b9de950ac29,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,6d6b254da215d516,4,2,2,558d2c8bcf72e3b2|092e1682b1362194|b295a547f016f0cd|412ba3a74d1a68ef,BASE|BASE|BASE|BASE,strict_excess|strict_excess|minimal_with_incomparables|minimal_with_incomparables,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,b8b3fa5521f1476e,136,3,4,eb27307ab28150f7|491d97ee127bc5bf|e191b67e204db604|41d2076fb3e5eaa1|c8305b4293887e42|772a8cd37575c635,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,9cc02fbd9f160058,140,3,4,d9c4b9865a8cefcd|decc671df841129f|bee47c901f6975ce|5c410fdf87cfe2f3|ce5ddf3535593dbb|e25ee9ce707c2f1c,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,4be79af11012442d,142,3,4,8fa56b933cd562d2|4b9a98bc39c8b5b4|9a0c9217fc66c823|d3ab193f5bd124d5|8874ff7736863e08|983be0bf21272840,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,5b25d8f035386393,24,2,2,6dff7fcbb1d82c37|0c24d9cfb7ec36f6|70c362476d9ade67|18843924e680a124|519dc143d89306e8|b140a894086df10d,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,6aad7bf364ce1803,128,3,4,b420acea1f419ab4|e334d8ec749b7c53|8303ffc0e13ecefa|bed4eecc858c58e9|a90616867ba48378|c85ff92370f0f875,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,7cca68eb9f80d42f,140,3,4,c2da6b1963c253d7|61050edbb2af82aa|6c81ce5aa4f337a3|c2df442a2a5845f3|500a6a66bb3ec6a6|17f400acaf5a9cad,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,241787a95456090b,127,2,3,c64a67974f572147|7bfac0fb42e7e20b|cf5095d40837ea64|ec397eaa13870083|9abecd30696af348|c5814ee3ab90971a,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,c7bcc26ec8502bbb,144,3,4,6dca62ef7845033b|6d5dea092a28899c|319951eaa6b8005b|aec0231542e4fa8d|9fa295e51cfb3478|5b8bb824f542c474,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,df1afd1edf331abe,144,3,4,9f8f8dd7152164a3|f2ca192536c66dbc|7a2c22e781f72626|d1c3e13890444f7a|4964df034a1ff804|244f5ad11ede55d9,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,f7bbf3f573c45621,22,2,3,75d888e92ae7a560|06e7df55d7f961f1|b471287972913537|ccc823fabc833da5|b24a474811856b2f|9359ed0ec4565cdb,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,08fe579fe20a97df,126,3,4,d76396b7e4cb30e7|42080a6c5eceaa28|eb64241a51f59622|a82d5ffb9f5a0f17|58c14af31267f5d2|d4be2182dfc835bd,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,6f22c9407a26f071,22,2,2,5686b093ddea3b73|3d814d4a31204dad|d517fc2812709296|24abb9ff91e0bf69|85a15692bccab8b5|859ca796df2c37ef,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD,minimal|minimal|minimal|minimal|strict_excess|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,e6cbeb33f4838090,136,3,4,97163a7a1f6d2d8e|3805d0b65a6e66c2|0e1324abfa3b2ef8|425a217ee3fc264a|afdb11be2f1793f1|0c30548b3ac68275,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,db4ed7401668e39c,128,2,3,6bb93d2a686bb89e|66adcdb6d6dc8ea4|1b5ab7b98172067e|43787f23bd89f4ef|e5f05f6a988ee20a|7e3988c8f18697b0,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,4d8f53bb19efae05,142,3,4,27717bc9041c89e6|f3351396e5b25477|f94cad5834780c51|cb78fa2f0e4858af|163a092daa702132|5d8412184cf033c8,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,4cd3388027f38fcd,142,3,4,1660c4f70548e20e|bf7df29db769dd8c|6be54dfdb5c4e0fb|cc0f578fbcf7014a|643f0c191da0a6e3|ea707ba977589a02,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,strict_excess|minimal|minimal|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,0a4a24701430e692,22,2,3,69091c97ae085971|7ab4716644410770|d3dea8a608cfbd73|7f71eb3b44897733|71123477a019820c|26259220f0fede37,BASE|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
user_visible_exposure,09c5deedeafa6ca3,132,3,4,be103e1ebcaf38b3|f2b716a054730364|639363f51679a3db|4747f05d444fd072|bd61c4b2f1ecaa39|453be25cab3d747f,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
user_visible_exposure,0e0c06e92ea7d805,22,2,3,82f9c1f449772996|556d3a7c20c4e367|4821d58088746a98|889d361b2a9de0df|8507b1042a4bf663|ae8c0a4bc0d9c01f,PROJ_GUARD|EFFECTGUARD|PROJ_GUARD|EFFECTGUARD|BASE|PROJ_GUARD,minimal|minimal|minimal|minimal|minimal|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
